ImageId,EncodedPixels
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,294234 4 294746 5 295257 7 295769 8 296281 8 296793 8 297305 8 297818 11 298330 11 298842 11 299354 21 299866 22 300377 23 300889 23 301401 24 301913 24 302424 28 302935 31 303446 32 303958 32 304470 33 304981 37 305493 37 306005 37 306517 38 307029 43 307540 41 308052 41 308564 43 309076 43 309589 31 309629 1 310101 30 310613 23 311126 21 311638 20 312151 19 312188 1 312664 18 312700 1 312702 1 313176 17 313212 2 313688 17 313723 4 314201 17 314232 8 314713 17 314744 8 315225 17 315256 8 315737 18 315764 17 316249 19 316276 17 316762 20 316788 15 317274 21 317299 15 317786 38 318299 36 318812 29 319325 27 319837 27 320350 23 320863 22 321377 20 321889 20 322402 16 322916 16 323429 16 323942 17 323961 1 324455 17 324473 2 324969 20 325481 20 325996 17 326508 18 327025 15
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,201620 3 202131 5 202642 8 203154 9 203660 1 203662 15 203678 2 204170 20 204681 21 205189 26 205701 26 206212 25 206723 26 207234 26 207747 24 208260 22 208773 20 209285 20 209799 16 210312 14 210825 12 211338 10 211850 10 212362 10 212873 12 213384 13 213895 14 214404 22 214916 22 215428 20 215938 22 216449 24 216961 24 217473 24 217983 27 218494 28 219006 26 219518 26 220029 27 220540 25 221052 25 221564 25 222075 26 222586 24 223098 24 223610 23 224122 22 224634 22 225146 23 225658 23 226170 23 226682 23 227194 23 227706 22 228217 23 228729 23 229241 22 229753 22 230265 21 230777 20 231289 19 231801 17 232313 18 232825 19 233337 18 233849 18 234360 21 234872 21 235384 20 235895 21 236406 22 236918 22 237431 21 237944 21 238456 21 238968 20 239480 20 239992 21 240504 21 241016 21 241529 20 242041 20 242553 15 243065 15 243577 15 244090 13 244602 12 245114 11 245627 10 246140 9 246652 9 247164 9 247676 9 248189 8 248701 9 249213 9 249726 8 250238 8 250750 8 251263 7 251776 5 252288 5 252800 5 253311 7 253822 9 254332 12 254843 13 255354 15 255862 16 256373 16 256883 14 257394 15 257905 16 258417 16 258928 16 259440 16 259952 16 260463 17 260974 18 261485 19 261997 19 262508 20 263020 20 263532 21 264044 20 264556 20 265067 22 265578 23 266090 22 266602 22 267113 23 267624 22 268136 21 268647 21 269158 22 269670 22 270182 22 270694 23 271206 22 271718 22 272229 24 272741 24 272766 1 273253 25 273765 25 274276 26 274788 26 275300 22 275812 20 275833 2 276324 20 276345 3 276835 21 277346 22 277858 22 278370 21 278882 20 279395 20 279908 20 280420 20 280932 20 281444 20 281956 20 282469 19 282980 20 283492 20 284003 17 284514 18 285026 15 285538 15 286050 14 286562 14 287073 15 287586 14 288098 14 288610 14 289122 14 289634 15 290147 14 290660 14 290676 1 291172 16 291685 15 292201 2 292205 4 292713 1 292717 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,1 15 520 15 1039 14 1558 14 2077 14 2596 13 3115 12 3634 12 4153 12 4672 12 5191 11 5710 11 6229 11 6748 12 7267 11 7786 11 8305 11 8824 9 9343 6 9862 3
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,36851 2 37369 4 37888 4 38407 4 38926 4 39445 4 39964 4 40483 4 41002 5 41521 10 42040 12 42559 12 43079 11 43597 12 44116 11 44635 11 45154 4 45159 6 45674 9 46193 7 46713 2 47232 3 47750 8 48268 11 48787 11 49306 11 49825 10 50344 9 50863 9 51382 8 51903 5
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,60732 8 61250 11 61768 13 62286 15 62804 16 63323 16 63842 16 64361 16 64880 16 65399 16 65918 20 66437 22 66956 22 67474 24 67993 25 68513 26 69031 27 69550 28 70069 28 70588 29 71107 29 71627 28 72146 28 72665 30 73184 30 73704 29 74223 29 74260 1 74743 28 74777 3 75263 27 75292 9 75783 37 76302 37 76822 36 77342 35 77861 35 78382 31 78901 31 79422 29 79942 28 80461 26 80981 15 81001 3 81500 15 82021 15 82540 16 83061 12
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,1582 3 2101 6 2620 8 3139 10 3658 10 4177 10 4698 8 5217 9 5734 11 6253 11 6772 12 7289 14 7806 16 8325 16 8844 17 9363 18 9884 17 10403 17 10923 16 11443 15 11470 5 11964 21 11989 6 12483 32 13003 30 13522 30 14042 29 14563 21 15083 19 15604 17 16126 13 16645 13 17165 10 17686 8 18208 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,47779 1 48298 2 48817 1 49334 3 49849 7 50367 9 50886 11 50899 2 51405 16 51925 15 52444 15 52965 15 53484 15 54004 14 54523 14 55043 13 55562 13 56081 14 56601 13 57121 12 57640 12 58160 11 58679 11 59199 10 59720 8 60242 3
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,31706 8 32224 10 32741 15 33260 16 33778 17 34297 19 34815 20 35334 20 35853 20 36372 20 36891 20 37410 20 37929 20 38448 20 38967 18 39486 18 40006 17 40526 15 41047 13 41568 11 42089 9 42608 10 43128 11 43648 10 44166 12 44685 12 45204 12 45723 12 46241 13 46760 13 47279 12 47796 14 48314 14 48832 14 49352 13 49871 12 50391 11 50912 9 51433 7 51954 5 52473 5 52992 5 53511 4 54030 5 54037 6 54549 13 55068 14 55091 5 55587 15 55610 6 56106 15 56127 8 56623 18 56643 11 57144 29 57663 29 58181 30 58699 31 59218 31 59737 31 60256 31 60775 31 61293 32 61812 32 62331 32 62850 33 63368 33 63888 30 64406 23 64433 4 64926 20 64952 2 65445 19 65471 5 65963 16 65990 6 66482 15 66509 5 67000 15 67026 7 67518 15 67545 7 68039 13 68064 7 68558 13 68583 7 69077 13 69102 7 69596 13 69623 5 70115 13 70142 4 70635 12 70662 1 71154 12 71673 12 72193 11 72211 1 72712 11 72727 7 73233 9 73246 8 73753 9 73765 11 74277 18 74798 16 75318 16 75837 16 76356 16 76876 15 77396 6 77404 6 77915 6 77924 5 78434 6 78443 7 78953 6 78961 8 79472 16 79991 16 80510 16 81029 17 81548 17 82067 18 82586 18 83106 8 83115 8
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,46 20 565 20 1084 19 1604 16 2123 16 2642 7 2650 8 3161 5 3168 9 3680 5 3687 9 4199 4 4205 10 4718 16 5238 15 5757 15 6276 15 6795 14 7314 14 7833 14 8354 11 8873 9 9394 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,6833 5 7351 8 7869 9 8387 11 8906 11 9425 13 9943 14 10463 13 10981 15 11500 15 12019 15 12538 15 13057 15 13575 16 14094 16 14613 16 15130 18 15649 18 16168 18 16687 18 17206 18 17725 18 18244 18 18763 18 19282 17 19801 17 20320 17 20838 18 21357 18 21877 17 22396 17 22915 17 23434 17 23953 17 24472 17 24991 17 25510 18 26029 17 26547 18 27065 19 27584 20 28103 20 28623 19 29143 17 29662 14 30183 12 30702 12 31221 12 31740 12 32260 10 32782 7 33301 7 33819 8 34336 9 34855 8 35375 7 35896 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,50440 4 50958 6 51477 8 51995 9 52513 10 53032 11 53551 11 54069 12 54588 12 55107 12 55626 12 56145 12 56664 12 57183 12 57702 12 58221 12 58740 12 59259 12 59778 12 60297 12 60816 12 61335 12 61854 12 62372 13 62891 13 63410 13 63929 13 64448 13 64967 13 65486 13 66005 13 66524 13 67043 13 67562 13 68081 13 68600 13 69119 13 69638 13 70157 14 70676 14 71195 13 71714 13 72233 13 72752 13 73271 13 73790 13 74310 12 74829 12 75348 12 75867 11 76386 11 76906 9 77425 7 77945 5
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,11020 4 11538 8 12056 10 12575 12 13092 14 13611 15 14130 16 14649 17 15168 18 15686 20 16205 20 16724 20 17243 21 17762 21 18281 23 18800 23 19318 25 19834 28 20351 30 20870 30 21388 32 21907 33 22426 33 22945 33 23464 33 23983 33 24503 33 25023 32 25543 7 25551 23 26064 30 26587 25 27105 2 27108 23 27624 2 27628 22 28142 3 28149 20 28660 6 28668 19 29178 27 29691 27 29719 6 30208 14 30225 2 30229 6 30238 6 30726 19 30748 6 30757 4 31244 21 31269 3 31761 22 32280 25 32799 25 33318 25 33837 25 34358 23 34877 23 35397 23 35916 24 36442 17 36961 17 37480 17 37999 17 38518 17 39037 17 39556 17 40075 17 40594 17 41113 17 41632 17 42151 17 42670 16 43189 16 43708 16 44227 16 44746 16 45265 16 45784 16 46303 15 46823 14 47342 12 47863 10 48382 9 48901 8 49420 7
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,116 15 635 15 1154 15 1673 15 2192 16 2711 16 3230 16 3749 17 4268 16 4787 16 5307 15 5826 15 6346 13 6867 10 7386 9 7907 5
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,74872 4 75390 9 75909 12 76428 15 76947 20 77466 21 77985 23 78504 23 79023 24 79541 26 80059 27 80578 27 81097 27 81616 27 82135 27 82654 29 83175 25
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,19353 2 19870 6 20388 7 20907 7 21426 7 21945 8 22463 9 22982 9 23501 9 24020 10 24539 10 25058 10 25577 12 26096 12 26616 11 27135 11 27654 11 28174 8 28693 8 29212 6 29219 1 29733 2 30252 2 30771 3 31291 3 31810 3 32329 3 32849 2 33368 2 33887 3 34405 3 34923 6 34930 2 35442 9 35961 9 36483 4 37001 4 37517 2 37520 4 38035 8 38554 7 38565 1 39072 9 39085 1 39591 15 40110 15 40630 15 41149 15 41668 15 42189 13 42708 13 43228 12 43747 12 44266 12 44785 11 45304 11 45823 11 46341 12 46861 11 47379 13 47898 13 48417 13 48936 13 49455 13 49974 12 50493 12 51012 12 51532 11 52051 11 52570 11 53090 8 53610 7 54132 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,158 13 677 13 1196 13 1715 12 2234 11 2751 13 3270 13 3788 13 4307 12 4826 12 5344 15 5863 13 6381 15 6899 16 7418 15 7937 15 8456 14 8975 14 9494 14 10013 13 10532 13 11051 13 11570 13 12089 13 12608 11 13127 11 13646 11 14165 11 14685 9 15205 8 15724 6 16243 6 16763 3
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,27158 4 27676 6 28195 8 28714 9 29233 9 29752 10 30271 12 30790 14 31309 14 31828 16 32347 16 32867 16 33385 17 33904 17 34423 17 34942 17 35461 19 35980 19 36500 19 37019 19 37538 19 38057 19 38576 19 39095 19 39614 18 40133 18 40653 21 41174 18 41693 16 42213 15 42732 15 42754 4 43252 14 43274 4 43773 12 43793 7 44294 11 44313 6 44817 7 44832 7 45334 10 45351 7 45853 10 45870 7 46370 11 46389 8 46891 10 46906 10 47410 11 47425 12 47929 11 47944 12 48448 11 48465 11 48968 10 48984 11 49487 10 49504 10 50007 9 50022 12 50528 8 50541 12 51047 8 51059 14 51566 8 51577 16 52085 9 52096 16 52604 27 53124 18 53143 7 53643 26 54162 26 54683 24 55204 22 55724 21 56245 19 56766 15 57290 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,181 40 700 40 1220 39 1739 38 2258 38 2778 37 3299 34 3818 34 4338 31 4860 28 5380 27 5901 25 6421 23 6941 21 7466 14 7987 11 8505 11 9021 14 9539 16 10057 19 10574 21 11091 23 11608 25 12126 26 12644 27 13162 28 13680 29 14198 31 14715 32 15233 33 15751 34 16270 32 16787 33 17306 33 17825 34 18344 34 18392 3 18863 35 18910 7 19381 37 19428 10 19900 38 19947 10 20419 38 20466 10 20938 39 20984 11 21458 40 21503 11 21977 41 22021 12 22496 41 22538 14 23015 56 23534 56 24053 55 24572 54 25091 53 25610 52 26129 52 26649 51 27170 47 27689 25 27715 21 28208 47 28728 46 29249 43 29770 41 30291 38 30810 38 31330 36 31849 35 32369 34 32889 32 33409 31 33928 30 34447 28 34968 26 35492 21 36009 23 36529 21 37047 21 37570 17 38091 13 38610 13 39124 17 39642 17 40163 14 40683 12 41205 8
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,40743 6 41259 12 41774 17 42291 21 42810 22 43328 24 43846 27 44363 30 44882 30 45401 30 45919 32 46438 32 46957 32 47476 14 47491 19 47995 15 48011 18 48514 15 48530 18 49033 35 49553 34 50072 34 50591 34 51110 34 51628 35 52148 35 52667 35 53185 36 53705 35 54224 35 54743 21 54765 13 55262 19 55284 13 55783 16 55803 12 56302 14 56322 12 56821 13 56840 13 57340 12 57357 15 57859 12 57875 16 58379 11 58394 15 58898 12 58911 15 59418 27 59939 24 60458 23 60978 19 61497 18 61516 7 62015 28 62531 31 63049 34 63568 35 64085 37 64604 37 65122 38 65641 38 66160 29 66191 7 66678 29 66710 5 67197 37 67714 39 68232 40 68751 40 69269 41 69788 41 70305 36 70343 5 70824 35 70863 4 71342 36 71383 2 71860 37 71901 4 72379 37 72420 6 72896 39 72939 6 73415 38 73457 7 73933 8 73944 28 73976 6 74452 5 74463 29 74495 3 74971 5 74980 31 75014 3 75488 6 75501 29 75533 3 76007 6 76021 23 76053 2 76526 6 76540 23 77045 6 77059 23 77564 6 77578 23 78083 6 78096 25 78602 6 78615 9 78627 12 79121 6 79132 10 79147 11 79640 5 79651 10 79668 7 80170 10 80689 8 81208 8 81723 11 82241 11 82761 10 83282 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,1277 2 1796 3 2315 3 2834 5 3354 14 3874 15 4394 17 4914 18 5434 19 5953 22 6474 26 6994 26 7514 29 8035 27 8554 28 9074 28 9597 25 10117 4 10123 19 10633 8 10643 19 11150 38 11669 38 12187 39 12704 41 13223 41 13741 41 14260 35 14779 35 15297 36 15816 36 16335 36 16854 36 17373 19 17396 13 17892 19 17915 13 18412 17 18434 13 18931 16 18954 12 19450 16 19473 12 19970 14 19992 12 20489 14 20512 11 21010 12 21031 10 21530 10 21552 6 22050 9 22571 5
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,68807 3 69325 3 69843 4 70361 4 70880 4 71397 5 71916 4 72435 4 72953 4 73471 4 73988 6 74506 7 75025 5 75543 6 76062 6 76581 8 77094 14 77613 14 78132 12 78651 12 79171 11 79691 10 80212 7
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,283 26 802 26 1321 25 1840 25 2359 23 2880 4 2885 16 3399 4 3404 15 3918 20 4437 19 4956 17 5475 17 5994 16 6513 16 7033 14 7552 12 8072 10 8592 8
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,19504 5 20023 7 20542 8 21061 8 21580 8 22099 8 22618 10 23137 11 23656 11 24175 11 24694 11 25213 8 25732 10 26251 11 26770 11 27289 12 27808 12 28327 14 28846 14 29365 14 29891 7 30404 2 30408 9 30922 14 31440 16 31959 16 32479 15 32998 15 33517 15 34035 16 34554 16 35073 16 35592 16 36110 16 36629 16 37147 15 37668 11 38187 11 38706 11 39225 11 39744 11 40263 10 40782 9 41302 7 41821 5
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,50129 4 50648 6 51167 6 51685 8 52204 8 52723 8 53242 8 53761 8 54280 8 54799 9 55318 9 55837 9 56357 8 56876 8 57395 10 57409 1 57914 15 58433 16 58953 15 59472 15 59991 15 60511 14 61031 13 61550 13 62070 12 62589 12 63108 14 63629 12 64148 13 64667 13 65187 13 65202 2 65706 17 66225 14 66745 12 67266 10 67785 9 68304 9 68823 9 69342 9 69861 10 70380 10 70899 10 71416 12 71934 15 72453 13 72971 12 73491 8 74010 8 74529 9 75048 9 75567 9 76086 11 76606 10 77125 11 77646 9 78165 10 78684 10 79203 12 79723 12 80242 12 80762 12 81281 12 81802 12 82322 12 82842 11 83361 11
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,19531 5 20047 10 20564 13 21083 15 21601 19 22119 21 22637 22 23155 24 23675 23 24194 10 24207 11 24712 9 24726 13 25231 9 25247 12 25748 12 25766 13 26267 12 26285 13 26787 11 26804 13 27307 11 27323 13 27826 10 27842 13 28346 9 28361 13 28865 11 28881 14 29384 11 29402 13 29903 11 29920 14 30422 11 30438 15 30942 8 30955 17 31461 7 31473 18 31982 5 31991 19 32501 28 33020 29 33539 29 34058 29 34578 28 35097 7 35106 19 35616 8 35627 17 36135 28 36653 28 37172 28 37691 26 38211 22 38730 20 39248 20 39767 19 40286 19 40807 17 41326 17 41844 18 42359 24 42877 25 43396 25 43915 25 44434 25 44953 25 45472 25 45992 24 46511 24 46566 6 47030 24 47084 14 47550 23 47602 17 48069 14 48084 8 48119 21 48588 12 48604 7 48638 21 49107 13 49124 8 49155 24 49628 9 49641 10 49672 26 50147 9 50159 11 50191 26 50666 9 50678 9 50710 27 51186 20 51230 10 51242 2 51246 10 51706 19 51750 7 51766 9 52227 16 52269 6 52285 9 52748 12 52761 3 52788 6 52804 9 53269 7 53280 5 53307 5 53323 9 53790 1 53797 10 53826 5 53842 9 54315 11 54345 4 54361 9 54826 4 54831 15 54864 2 54880 9 55341 25 55400 8 55860 25 55921 6 56382 22 56440 6 56903 20 56959 6 57422 22 57478 5 57941 22 57995 7 58460 22 58513 9 58979 22 59030 10 59498 10 59511 10 59551 8 60017 10 60031 9 60070 7 60536 10 60550 9 60589 7 61055 10 61069 10 61108 7 61574 10 61588 9 61611 2 61622 12 62094 8 62105 11 62128 8 62142 11 62615 7 62624 11 62645 13 62661 11 63133 8 63143 11 63162 27 63651 21 63680 19 63701 6 64172 19 64199 20 64222 3 64691 20 64717 21 65212 18 65236 21 65733 16 65753 15 65771 6 66252 16 66273 13 66291 6 66771 16 66791 14 66810 7 67290 16 67310 13 67329 7 67809 16 67829 6 67847 8 68328 16 68347 8 68366 8 68847 16 68866 8 68886 8 69366 17 69385 9 69405 9 69886 48 70405 48 70924 48 71444 48 71964 17 71982 29 72483 16 72503 28 73002 16 73023 27 73521 16 73542 27 74040 14 74061 29 74560 13 74581 28 75080 11 75101 26 75601 8 75621 24 76121 4 76141 23 76660 23 77179 23 77700 6 77714 7 78219 6 78233 6 78739 7 78751 7 79258 8 79270 7 79778 17 80299 15 80819 12 81341 8
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,323 6 840 10 1358 11 1877 12 2395 13 2914 14 3433 13 3952 13 4471 13 4990 12 5509 12 6028 12 6547 12 7067 11 7586 11 8105 11 8624 10 9144 8 9663 5 10184 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,359 34 878 34 1399 32 1918 32 2437 32 2953 34 3469 35 3988 34 4508 21 4535 3 5027 22 5543 24 6061 23 6580 24 7093 2 7099 26 7612 4 7618 27 8131 5 8137 29 8651 35 9170 35 9689 36 10208 36 10728 37 11247 37 11768 36 12288 35 12804 39 13322 41 13839 44 14357 46 14876 47 15395 3 15401 47 15914 3 15921 49 16433 4 16440 50 16952 6 16960 50 17471 6 17483 50 17990 7 18003 49 18509 7 18521 40 18563 10 19030 6 19040 40 19084 9 19549 6 19559 15 19577 22 19603 9 20068 6 20078 16 20098 20 20122 11 20588 24 20618 18 20642 12 21107 26 21138 16 21161 14 21626 26 21660 13 21681 13 22146 25 22184 10 22200 15 22667 23 22706 30 23187 22 23227 28 23706 22 23748 28 24226 21 24267 30 24747 19 24787 30 25267 18 25308 28 25786 18 25827 29 26306 17 26347 30 26826 16 26867 30 27346 16 27386 31 27865 16 27907 29 28385 15 28426 30 28904 15 28946 30 29425 13 29468 27 29944 13 29988 27 30464 12 30507 27 30983 12 31027 27 31503 11 31546 27 32024 9 32067 25 32543 9 32586 25 33063 8 33106 26 33582 8 33625 26 34101 8 34146 24 34620 8 34665 25 35140 7 35186 23 35658 7 35705 23 36177 6 36226 21 36695 6 36747 18 37214 5 37266 18 37732 5 37787 15 38245 11 38308 12 38764 11 38830 8 39285 10 39806 8 40325 8 40844 7 41361 7 41877 10 42395 11 42916 9 43435 8 43954 7 44475 3
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,55393 2 55910 6 56427 8 56942 11 57463 9 57982 9 58503 7 59025 3
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,77212 6 77731 8 78250 8 78767 11 79286 13 79804 15 80323 15 80841 16 81360 16 81877 19 82395 20 82913 21 83433 19
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,52834 8 53351 10 53869 11 54387 12 54904 14 55423 12 55942 11 56461 11 56981 10 57502 8 58022 7 58543 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,41430 2 41946 10 42463 14 42982 15 43500 16 44019 17 44536 20 45055 21 45574 22 46093 23 46612 23 47131 24 47650 25 48169 26 48689 26 49209 25 49728 27 50247 27 50767 26 51286 26 51806 25 52325 25 52844 25 53365 23 53885 22 54405 21 54924 21 55444 19 55964 17 56483 19 57003 18 57522 18 58041 14 58562 10 59081 9 59601 8 60123 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,66373 3 66888 9 67407 10 67925 11 68444 12 68962 13 69481 15 70001 14 70519 16 71038 16 71557 17 72076 17 72593 19 73112 19 73631 19 74150 20 74669 21 75189 20 75709 19 76228 19 76748 18 77267 18 77787 18 78306 18 78827 16 79346 16 79865 16 80385 15 80904 15 81425 13 81944 13 82463 14 82983 13 83503 12
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,7205 8 7722 11 8241 13 8760 14 9280 14 9800 16 10320 16 10840 17 11360 17 11880 16 12400 16 12921 14 13442 11 13966 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,52936 3 53453 5 53969 8 54485 11 55001 14 55519 15 56037 16 56554 18 57073 18 57591 19 58110 19 58629 19 59147 20 59666 20 60183 22 60702 22 61221 22 61740 22 62259 22 62778 22 63297 22 63816 22 64337 20 64856 20 65375 20 65895 19 66414 19 66934 18 67457 14 67979 11 68500 9 69021 7 69542 5 70061 5 70580 5 71099 5 71616 7 72135 7 72654 7 73172 8 73691 8 74209 9 74728 9 75246 10 75764 11 76282 12 76799 13 77317 14 77836 14 78354 14 78873 13 79390 14 79909 13 80427 14 80946 12 81464 13 81983 12 82500 15 83019 14 83538 13
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,10367 5 10885 7 11404 7 11922 9 12441 11 12960 12 13479 12 13996 15 14515 17 15034 17 15553 18 16074 16 16593 16 17112 16 17631 16 18150 16 18669 16 19189 15 19708 15 20228 14 20749 12 21268 12 21787 12 22307 11 22826 11 23346 10 23866 9 24385 9 24905 8 25424 8 25943 8 26462 8 26982 7 27502 6 28022 5 28541 5 29061 4 29580 4 30100 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,32175 4 32693 5 33212 5 33731 5 34248 7 34767 7 35286 7 35805 7 36324 7 36844 6 37364 5 37883 5 38403 4 38922 4 39441 4 39961 3 40480 3
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,15052 3 15571 4 16090 5 16609 5 17128 7 17647 7 18166 7 18685 8 19204 8 19723 8 20242 8 20761 8 21280 8 21799 8 22318 8 22837 8 23356 8 23875 8 24394 8 24913 9 25432 9 25951 9 26470 9 26989 9 27508 11 28027 11 28546 11 29070 6 29591 4 30111 3 30631 2
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,22349 7 22867 16 23386 16 23905 17 24424 19 24943 19 25460 22 25979 23 26497 24 27016 25 27534 27 28053 27 28572 28 29090 29 29608 30 30127 30 30646 30 31164 31 31683 31 32202 31 32698 3 32721 31 33217 4 33239 18 33263 8 33736 5 33759 16 33783 7 34255 5 34278 15 34304 4 34774 6 34797 15 35293 7 35316 16 35812 7 35835 16 36331 8 36355 15 36850 8 36874 15 37369 8 37393 17 37888 9 37914 16 38407 9 38434 15 38926 9 38947 1 38953 16 39445 11 39464 7 39472 18 39964 11 39983 27 40483 11 40501 28 41002 11 41020 28 41522 10 41537 30 42041 45 42561 29 42592 13 43081 28 43113 11 43600 29 43633 11 44119 29 44152 12 44638 29 44671 13 45157 30 45189 12 45677 30 45709 11 46196 45 46715 45 47234 34 47272 8 47754 23 47779 8 47791 9 48273 23 48302 4 48309 10 48792 23 48822 16 49311 11 49325 12 49341 16 49830 26 49860 15 50351 23 50380 14 50870 20 50899 14 51390 19 51420 11 51909 19 51940 10 52429 18 52461 7 52950 16 52981 4 53469 16 53500 4 53977 7 53990 14 54496 8 54510 13 55015 9 55030 12 55534 9 55548 13 56053 26 56572 15 56591 7 57091 15 57111 7 57610 13 57633 5 58129 10 58153 4 58648 9 58673 3 59167 11 59181 1 59193 2 59686 15 59712 2 60205 14 60232 1 60724 15 61243 18 61762 18 62281 19 62800 21 63319 21 63838 20 64357 22 64876 23 65395 23 65914 23 66433 23 66955 20 67474 20 67994 19 68513 20 69032 20 69552 19 70071 20 70589 22 71108 22 71626 23 72142 5 72150 18 72661 4 72671 16 73180 4 73192 14 73699 3 73711 15 74232 12 74751 12 75271 11 75790 11 76310 10 76830 7 77351 5
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,64919 6 65438 7 65955 10 66474 10 66991 14 67510 14 68028 16 68547 17 69066 17 69585 18 70104 19 70623 19 71143 19 71662 19 72181 20 72701 19 73221 18 73741 17 74260 17 74780 16 75300 15 75820 16 76340 15 76860 14 77383 8 77906 1
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,57689 5 58206 9 58724 12 59243 18 59760 23 60279 25 60798 27 61317 27 61836 29 62355 30 62875 29 63395 29 63914 29 64433 31 64953 30 65472 31 65991 31 66511 30 67030 30 67551 28 68070 28 68590 27 69110 26 69629 26 70148 26 70667 26 71186 26 71704 27 72223 27 72742 26 73260 9 73272 15 73779 7 73792 13 74296 9 74313 10 74815 7 74833 7 75334 7 75852 7 76371 7 76889 8 77408 6 77915 5 77927 6 78432 8 78446 6 78951 8 78963 8 79471 8 79482 7 79991 8 80000 8 80510 17 81030 15 81549 15 82069 14 82594 5
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,24991 6 25509 8 26028 10 26547 11 27065 14 27584 16 28103 17 28622 19 29141 19 29660 20 30179 20 30698 21 31218 21 31737 23 32256 24 32775 28 33294 33 33814 34 34333 36 34852 37 35373 36 35892 38 36412 38 36931 38 37451 38 37970 38 38491 36 39011 35 39532 33 40051 33 40571 33 41091 31 41613 28 42133 27 42655 24 43175 23 43696 20 44217 18 44738 15 45258 13
