ImageId,EncodedPixels
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,132262 3 132769 9 133277 15 133789 15 134298 19 134779 21 134808 21 135285 57 135797 57 136307 59 136817 60 137326 63 137838 63 138347 65 138855 68 139365 70 139877 70 140386 72 140895 74 141405 75 141917 75 142427 76 142938 76 143449 76 143961 76 144472 75 144983 74 145495 72 146007 72 146519 70 147031 67 147543 65 148055 65 148568 62 149081 59 149594 56 150106 56 150623 1 150625 48 151139 44 151651 42 152164 40 152677 38 153195 1 153201 24 153713 22 154226 19 154738 19 155250 17 155763 14 156277 9 156789 9
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,279651 3 280162 7 280674 7 281187 11 281701 12 282215 12 282730 10 283242 12 283757 11 284269 13 284782 14 285294 14 285807 15 286320 15 286834 13 287346 13 287860 11 288374 9 288889 5 289401 5
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,150700 8 151209 13 151717 17 152229 18 152738 21 153245 26 153755 28 154267 28 154779 28 155290 29 155801 31 156312 32 156824 32 157335 32 157843 35 158353 37 158865 37 159375 39 159885 40 160396 41 160908 41 161418 43 161929 44 162440 45 162952 45 163463 46 163974 46 164485 47 164997 47 165507 48 166018 48 166529 47 167041 47 167552 46 168063 45 168574 44 169086 44 169597 43 170107 44 170616 45 171128 45 171640 44 172151 40 172664 37 173176 37 173688 33 174201 29 174714 21 175226 21 175740 3 175744 6
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,224413 31 224925 31 225421 1 225423 51 225925 63 226434 68 226946 68 227458 70 227970 70 228482 71 228994 71 229507 69 230021 67 230535 63 231047 63 231563 57 232077 54 232590 52 232643 9 233102 52 233155 9 233614 66 233683 3 234127 43 234171 29 234639 43 234684 36 235151 43 235196 36 235663 43 235707 39 236176 83 236689 82 237201 82 237716 78 238232 73 238748 5 238763 8 238772 9 238802 8
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,247474 14 247986 14 248495 22 249007 30 249519 33 250031 33 250543 38 251017 5 251056 41 251527 12 251569 43 252039 12 252081 43 252549 19 252593 46 253060 24 253105 49 253572 30 253618 50 254084 30 254130 50 254596 35 254641 52 255109 41 255151 56 255623 97 256135 97 256650 94 257165 90 257680 85 258192 85 258707 73 259221 67 259735 66 260247 66 260762 63 261277 60 261791 58 262303 58 262818 55 263333 52 263847 49 264359 49 264874 47 265388 44 265904 40 266416 40 266933 34 267451 25 267972 13 268484 13
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,173735 6 174243 11 174752 14 175264 14 175773 16 176279 21 176789 21 177301 21 177810 21 178319 22 178828 23 179340 23 179851 22 180359 24 180870 20 181382 20 181894 17 182405 12 182918 7 183430 7
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,181977 1 182485 10 182995 16 183507 16 184017 23 184527 30 185033 36 185545 36 186037 3 186051 42 186542 62 187048 68 187560 68 188068 72 188574 78 189081 82 189593 82 190103 84 190600 98 191111 99 191623 99 192134 99 192645 99 193157 98 193669 98 194183 95 194698 90 195213 84 195729 79 196241 78 196758 21 196788 20 196815 3 197274 7 197301 9
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,93853 1 94365 1 94873 6 94882 1 94889 5 95385 6 95393 15 95897 7 95906 14 96409 7 96418 14 96921 7 96929 16 97433 24 97944 26 98456 26 98969 25 99481 25 99994 25 100506 25 101020 24 101534 23 102048 22 102560 22 103073 22 103586 23 104099 27 104611 27 105124 27 105637 11 105655 9 106169 8 106681 8 107194 7 107706 8 108219 9 108731 10 109243 12 109755 13 110267 14 110778 16 111290 16 111798 1 111800 19 112307 25 112818 27 113330 27 113841 29 114351 5 114359 2 114367 16 114862 6 114882 2 114888 8 115374 6 115394 2 115400 8 115885 7 115913 7 116397 6 116425 7 116909 5 116938 7 117421 5 117450 7 117933 4 117962 7 118446 2 118475 6 118988 4 119500 4 120014 1
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,201921 6 202433 6 202939 14 203447 20 203956 24 204468 24 204977 27 205485 32 205995 34 206507 34 207013 41 207522 48 208031 53 208543 53 209053 56 209566 56 210078 57 210590 57 211102 58 211615 58 212128 58 212640 58 213152 60 213664 61 214176 63 214688 63 215200 64 215710 68 216222 69 216734 69 217247 68 217759 69 218272 68 218784 68 219297 67 219811 64 220327 1 220329 58 220839 1 220841 58 221356 53 221871 48 222387 2 222390 3 222395 2 222399 6 222406 21 222899 2 222902 3 222907 2 222911 6 222918 21
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,283344 1 283853 11 284364 15 284876 20 285388 20 285901 22 286414 23 286928 23 287440 23 287954 23 288467 24 288980 26 289492 26 290004 28 290517 28 291029 29 291541 29 292054 29 292566 29 293078 30 293590 30 294103 29 294615 29 295128 29 295640 29 296152 28 296664 28 297177 26 297689 26 298202 24 298716 21 299234 13 299746 13 300262 6
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,228652 2 229164 2 229673 7 230184 8 230695 10 231207 10 231719 11 232231 11 232742 13 233254 13 233756 8 233765 14 234266 26 234777 28 235289 28 235801 29 236313 30 236825 31 237337 31 237849 31 238361 32 238873 32 239385 33 239897 33 240408 34 240919 35 241430 36 241942 36 242453 38 242964 39 243476 39 243988 39 244499 41 245012 40 245525 39 246037 39 246550 38 247062 38 247573 40 248085 40 248595 42 249106 43 249619 43 250131 43 250643 43 251156 42 251670 40 252182 40 252696 38 253209 37 253722 36 254234 36 254747 34 255259 35 255769 4 255777 28 256281 4 256289 28 256793 4 256802 27 257305 3 257314 27 257816 4 257826 27 258328 4 258338 27 258829 7 258837 7 258849 28 259342 47 259855 46 260367 46 260883 18 260904 21 261398 14 261418 19 261913 11 261930 19 262425 11 262442 19 262939 8 262955 18 263453 5 263467 18 263966 5 263979 18 264478 5 264491 18 264990 7 265002 19 265501 32 266013 31 266525 31 267039 29 267552 28 268065 27 268577 27 269090 26 269603 24 270115 24 270627 24 271140 22 271652 22 272165 21 272677 21 273151 7 273190 19 273663 10 273702 18 274174 13 274215 17 274686 13 274727 17 275192 4 275198 15 275237 18 275703 5 275712 15 275749 18 276217 2 276225 18 276260 17 276729 2 276737 18 276772 17 277243 1 277251 23 277283 17 277755 1 277757 1 277764 47 278268 5 278276 45 278780 5 278788 45 279289 55 279800 54 280314 45 280826 45 281340 35 281853 28 282367 24 282883 12 283395 12
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,187142 3 187654 3 188165 6 188676 9 189188 11 189700 11 190212 13 190725 13 191238 13 191750 13 192265 10 192779 9 193292 8 193804 8 194316 8 194828 8 195340 8 195852 8 196364 9 196877 8 197390 7 197902 8 198414 8 198925 9 199437 9 199949 10 200461 10 200973 11 201486 10 201999 10 202511 10 203024 10 203537 10 204050 10 204562 10 205076 8 205589 8 206102 7 206614 7 207126 8 207639 7 208152 7 208664 7 209176 7 209689 6 210201 7 210713 7 211226 6 211738 6 212251 5 212763 5 213276 4 213788 5 214300 5 214812 5 215325 5 215837 6 216349 7 216861 7 217375 6 217889 6 218402 6 218914 6 219426 6 219939 5 220454 1 220966 1
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,59221 3 59473 9 59727 11 59983 12 60239 12 60495 12 60751 11 61008 10 61265 9 61522 8 61780 5
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,17788 5 18043 8 18299 9 18555 9 18811 9 19068 7 19325 5
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,23442 6 23697 9 23952 10 24208 11 24464 12 24720 12 24977 12 25234 11 25491 11 25749 9 26005 9 26262 8 26519 7 26775 7 27032 5 27288 4
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,38811 3 39066 5 39321 6 39577 7 39832 9 40088 9 40344 9 40600 10 40856 10 41112 10 41368 10 41625 9 41881 9 42137 9 42393 10 42650 9 42907 8 43164 7 43421 6 43678 4
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,33705 2 33959 7 34214 8 34470 9 34726 9 34982 9 35238 9 35495 7 35751 6 36007 6 36262 8 36517 10 36772 11 37028 11 37284 11 37540 11 37797 9 38053 9 38310 6 38568 3
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,10671 2 10926 5 11181 7 11437 7 11693 8 11948 9 12204 10 12460 10 12715 11 12971 11 13226 11 13482 10 13738 10 13994 9 14250 8 14506 7 14763 5
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,12988 6 13242 9 13496 12 13751 14 14007 14 14262 15 14518 15 14774 14 15030 13 15286 12 15542 11 15799 8 16056 6
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,62935 4 63189 9 63444 12 63698 15 63954 16 64210 16 64466 17 64722 17 64978 17 65234 17 65491 15
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,24483 2 24740 7 24986 9 24998 15 25245 28 25504 30 25756 1 25758 3 25763 32 26001 4 26012 42 26261 5 26271 43 26521 6 26530 44 26781 53 27041 52 27301 52 27561 52 27821 51 28081 50 28346 44 28606 42 28867 40 29129 37 29389 25 29417 7 29649 24 29679 1 29910 23 30171 22 30436 17 30696 15 30956 12 31216 11 31475 12 31734 12 31994 11 32254 10 32514 7 32774 6 33036 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,30425 3 30684 4 30944 5 31203 6 31461 7 31721 7 31981 4 32241 4 32501 4 32761 3 33021 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,34581 2 34841 3 35101 3 35361 4 35621 5 35881 7 36141 8 36401 9 36661 9 36921 9 37181 9 37441 9 37701 8 37961 5 38222 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,21069 5 21329 6 21588 7 21848 8 22107 9 22366 10 22626 10 22885 10 23145 10 23405 10 23665 10 23925 9 24186 7 24449 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,58262 1 58520 6 58779 8 59038 10 59296 13 59554 15 59813 16 60073 16 60333 16 60593 16 60853 15 61114 13 61374 13 61635 11 61896 10 62158 8 62418 8 62678 8 62938 8 63195 12 63454 13 63712 15 63972 15 64231 16 64490 17 64749 18 65009 19 65269 24 65529 26 65789 28 66049 30 66308 32 66568 33 66829 20 66850 11 67089 19 67111 11 67349 19 67372 9 67610 18 67632 9 67871 16 67893 7 68134 13 68155 3 68395 12 68657 9 68919 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,55398 2 55657 4 55917 4 56177 4 56437 4 56696 5 56954 7 57213 7 57473 6 57733 6 57993 6 58254 5 58515 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,14585 4 14842 8 15099 12 15358 13 15616 15 15876 15 16135 15 16395 15 16655 14 16915 13 17175 12 17436 10 17698 6 17959 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,39539 3 39798 9 40057 13 40316 15 40576 16 40836 16 41097 15 41358 14 41618 14 41879 13 42139 12 42400 11 42661 10 42922 8 43183 7 43447 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,35388 5 35647 6 35906 7 36165 9 36425 8 36685 8 36944 9 37204 8 37464 8 37724 7 37985 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,74661 5 74670 7 74919 8 74929 9 75178 20 75437 21 75696 22 75956 22 76215 23 76475 23 76735 23 76995 23 77256 21 77516 8 77532 3 77777 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,82479 3 82737 6 82993 10 83252 11 83510 13 83759 4 83769 14 84018 24 84276 26 84536 25 84796 25 85056 21 85315 18 85575 17 85836 17 86096 18 86356 18 86616 18 86877 18 87139 16 87402 13 87664 11 87927 8 88188 8 88448 8 88708 8 88970 6 89230 5 89491 5 89751 6 90011 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,52828 6 53086 9 53343 13 53602 14 53861 15 54121 15 54381 15 54641 14 54901 12 55163 8 55425 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,66610 5 66869 8 67127 13 67387 14 67646 16 67906 17 68165 18 68425 18 68684 19 68944 19 69204 19 69464 18 69725 16 69986 14 70248 9 70511 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,8110 1 8368 5 8627 9 8886 11 9146 11 9406 12 9666 12 9926 12 10187 10 10448 9 10711 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,19291 4 19548 9 19807 11 20066 13 20326 13 20586 13 20846 13 21106 13 21366 13 21627 11 21887 10 22148 7 22409 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,31773 6 32031 9 32059 3 32291 9 32318 4 32550 11 32577 6 32810 11 32836 8 33070 12 33094 10 33331 11 33353 11 33591 32 33851 32 34113 29 34373 5 34381 21 34635 2 34643 19 34904 17 35167 12
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,47634 3 47892 9 48152 11 48411 12 48671 13 48931 13 49190 14 49450 14 49710 14 49970 14 50231 12 50491 12 50751 11 51011 10 51271 9 51531 9 51792 7 52052 6 52314 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,62197 8 62454 13 62712 16 62971 18 63231 19 63491 20 63751 20 64011 20 64272 19 64532 20 64793 19 65054 18 65315 17 65577 14 65839 12 66099 11 66360 9
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,15660 8 15918 12 16175 18 16203 5 16435 19 16462 7 16694 12 16708 9 16720 10 16954 11 16969 9 16979 12 17214 11 17229 22 17474 11 17488 23 17734 10 17748 23 17994 8 18008 23 18255 6 18269 22 18516 4 18530 21 18777 2 18791 20 19059 12 19320 11 19581 9 19842 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,1887 5 2146 7 2405 8 2664 10 2923 11 3182 12 3441 13 3700 14 3959 15 4218 16 4477 17 4736 18 4996 18 5255 18 5515 18 5775 18 6035 18 6296 17 6556 18 6817 17 7078 16 7339 15 7599 15 7860 14 8121 13 8382 11 8645 7 8907 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,12023 7 12280 14 12538 17 12797 19 13056 20 13316 20 13577 19 13837 18 14098 17 14360 14 14624 10 14886 7 15147 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,75724 10 75983 20 76241 24 76500 25 76760 26 77020 26 77279 27 77539 27 77799 27 78058 28 78318 27 78577 28 78837 28 79098 10 79111 13 79358 7 79371 12 79632 10 79892 9 80152 7 80412 5 80670 6 80930 7 81190 7 81451 5 81713 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,28143 1 28400 6 28660 7 28919 8 29179 9 29438 10 29698 10 29958 10 30219 8 30479 7 30741 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,20084 4 20343 6 20602 7 20861 8 21121 8 21381 9 21641 9 21901 10 22162 10 22422 10 22683 8 22945 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,37507 7 37766 10 38026 16 38286 17 38546 18 38807 18 39067 19 39328 18 39588 19 39849 17 40110 16 40371 14 40632 13 40895 9 41157 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,49737 4 49995 7 50254 8 50513 10 50773 11 51032 12 51292 13 51552 13 51813 11 52073 10 52335 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,25590 3 25623 3 25849 5 25882 6 26107 9 26136 4 26142 8 26366 11 26395 5 26402 8 26625 13 26655 16 26884 14 26915 17 27142 16 27175 5 27181 12 27402 16 27435 5 27441 13 27661 17 27686 4 27701 14 27920 17 27945 6 27961 14 28180 16 28204 7 28221 14 28425 3 28438 17 28462 10 28481 14 28682 8 28697 18 28718 15 28740 15 28941 10 28955 39 29000 15 29200 12 29214 40 29259 15 29460 30 29494 40 29720 11 29732 16 29756 37 29980 10 29992 15 30020 32 30241 9 30251 16 30281 13 30298 13 30502 5 30510 17 30542 11 30764 1 30770 17 30803 10 31030 17 31063 9 31290 17 31322 10 31552 14 31581 12 31814 11 31840 16 32100 19 32130 1 32132 1 32359 21 32387 7 32619 22 32645 10 32880 21 32904 11 33141 17 33159 16 33402 12 33420 16 33663 3 33683 13 33944 13 34204 13 34465 11 34725 10 34987 6 35248 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,44555 12 44813 15 45072 16 45331 17 45591 16 45851 15 46112 13 46372 12 46633 10 46893 8 47154 5 47414 4 47672 8 47928 14 48188 15 48447 17 48706 18 48966 18 49226 18 49487 16 49748 11 50009 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,52412 2 52614 4 52669 6 52871 12 52921 15 53131 14 53179 17 53391 18 53430 26 53651 22 53688 28 53912 29 53946 30 54172 30 54205 31 54434 62 54695 60 54956 7 54968 47 55217 2 55229 46 55490 8 55503 16 55528 7 55752 4 55763 16 55789 5 56023 15 56051 2 56283 13 56543 12 56804 10 57066 7 57328 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,79395 5 79654 7 79913 8 80173 9 80433 8 80694 7 80955 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,38319 3 38577 7 38836 9 39095 11 39355 12 39614 14 39874 15 40134 15 40395 15 40655 15 40915 15 41176 14 41436 14 41697 13 41958 12 42219 10 42480 9 42741 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,64581 3 64836 12 65095 14 65355 16 65614 17 65874 18 66134 18 66394 18 66654 18 66915 17 67175 16 67436 15 67698 12 67960 9
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,75242 2 75500 6 75759 8 76018 9 76278 9 76536 11 76796 11 77055 12 77315 11 77576 10 77837 7 78098 5 78359 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,8700 2 8958 6 9217 8 9476 10 9735 12 9984 9 9995 13 10241 27 10500 28 10760 28 11020 28 11280 17 11300 8 11541 15 11561 6 11801 12 12062 8
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,45875 5 46134 7 46393 9 46653 9 46913 9 47173 9 47434 8 47695 7 47957 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,117 13 377 13 638 11 900 7 1163 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,15205 3 15464 6 15723 8 15982 10 16242 11 16502 12 16762 12 17021 14 17281 14 17541 13 17801 12 18061 10
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,44596 5 44855 6 45113 8 45372 9 45631 9 45889 11 46149 10 46408 11 46667 11 46926 11 47186 10 47445 10 47705 9 47965 7 48225 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,79700 8 79958 12 80217 14 80476 16 80735 17 80994 18 81254 19 81513 20 81773 20 82033 20 82294 18 82554 17 82814 17 83075 15 83335 15 83598 10 83861 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,10018 6 10276 12 10535 15 10795 23 11055 25 11316 24 11576 24 11838 22 12101 19 12365 14 12627 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,68257 3 68516 4 68776 5 69036 6 69296 8 69556 8 69816 9 69826 1 70076 14 70336 16 70596 16 70856 18 71117 17 71377 17 71638 15 71899 13 72162 9 72423 8 72683 7 72944 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,14184 10 14443 13 14703 15 14963 17 15224 16 15484 16 15747 13 16009 11 16272 8 16533 7 16795 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,73217 4 73475 7 73734 9 73992 12 74250 15 74510 15 74768 17 75027 18 75285 20 75545 20 75804 21 76064 20 76324 19 76584 17 76844 16 77104 15 77364 15 77626 11 77887 9
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,58392 4 58651 7 58910 9 59171 8 59431 8 59691 8 59952 6 60214 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,55027 1 55282 10 55539 14 55798 19 55821 1 56057 28 56317 29 56577 29 56837 29 57098 28 57371 15 57631 14 57891 13 58151 13 58417 8 58678 7 58937 9 59196 11 59456 12 59716 13 59976 14 60237 13 60497 14 60757 14 61018 13 61278 13 61538 13 61799 12 62059 11 62320 9 62581 8 62843 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,63606 3 63862 1 63865 5 64121 9 64381 8 64640 9 64900 10 65160 11 65420 18 65679 20 65939 21 66198 21 66458 21 66718 20 66978 20 67239 18 67500 16 67761 15 68022 14 68283 13 68545 10 68805 9 69066 7 69328 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,87264 6 87521 14 87780 18 88038 23 88298 23 88558 23 88818 23 89078 22 89339 20 89600 18 89862 15 90125 11
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,42037 8 42293 13 42550 17 42808 19 43065 22 43324 22 43583 21 43842 22 44102 21 44363 19 44623 19 44885 17 45146 17 45407 17 45668 18 45928 19 46187 21 46447 21 46707 21 46967 21 47228 19 47489 16 47749 9 47760 4 48010 6 48272 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,28774 13 29031 17 29287 21 29545 23 29804 23 30064 17 30324 9
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,19177 8 19434 12 19690 16 19949 16 20207 18 20466 18 20725 19 20985 18 21245 18 21506 18 21768 16 22029 15 22289 15 22549 15 22808 16 23068 16 23326 16 23585 17 23845 16 24105 15 24365 14 24608 18 24632 6 24866 20 24894 5 25126 20 25154 6 25386 20 25413 9 25646 19 25673 10 25907 17 25933 10 26170 10 26192 11 26434 2 26452 11 26712 11 26972 10 27233 8 27494 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,9272 8 9530 11 9790 13 10049 15 10309 19 10569 22 10829 24 11089 25 11350 24 11614 6 11624 9
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,69867 11 70126 13 70384 16 70642 19 70901 20 71160 21 71420 20 71680 20 71940 18 72200 17 72460 16 72722 12 72984 9
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,31160 3 31419 6 31677 8 31937 9 32196 11 32456 12 32716 12 32976 13 33236 13 33496 14 33757 13 34017 13 34277 12 34527 4 34537 11 34786 8 34798 10 35046 10 35059 8 35306 13 35321 5 35565 14 35822 1 35824 15 36079 20 36337 22 36595 23 36854 23 37112 23 37371 23 37631 22 37890 23 38150 22 38409 22 38669 19 38928 19 39187 17 39447 15 39708 11 39969 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,199 13 459 13 717 15 976 16 1235 17 1495 17 1754 18 2015 16 2276 15 2536 13 2797 12 3058 10 3320 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,75346 12 75604 15 75861 18 76120 19 76379 19 76638 19 76898 18 77159 14 77420 11
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,10611 3 10868 8 11128 9 11386 13 11646 14 11905 15 12165 16 12425 17 12685 17 12944 19 13205 18 13465 19 13725 19 13986 18 14246 17 14507 16 14768 14 15030 12 15294 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,43644 5 43902 8 44161 10 44419 13 44679 13 44938 14 45198 14 45457 14 45717 10 45977 10 46237 10 46495 12 46755 13 47014 14 47273 15 47532 16 47792 16 48051 16 48312 14 48572 13 48833 11 49094 9 49356 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,219 21 478 23 738 23 998 10 1009 12 1258 10 1270 11 1519 8 1531 9 1779 8 1792 7 2040 7 2300 6 2562 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,63411 7 63669 10 63928 12 64187 13 64446 14 64705 15 64964 16 65224 15 65484 14 65744 14 66005 10 66266 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,77453 4 77712 7 77971 8 78230 10 78489 11 78749 11 79008 12 79268 11 79529 10 79789 10 80050 9 80311 8 80572 7 80832 6 81094 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,40545 1 40803 7 41056 15 41315 16 41337 4 41575 26 41835 26 42095 26 42355 26 42615 26 42876 25 43136 25 43396 25 43657 24 43918 6 43926 14 44187 12 44447 11 44707 10 44967 10 45228 8 45488 8 45749 6 46010 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,25732 1 25989 7 26244 14 26503 15 26762 16 27021 17 27280 17 27540 16 27799 16 28058 16 28318 16 28578 15 28838 14 29099 12 29360 10 29622 7 29882 8 30141 10 30401 11 30660 12 30920 12 31180 13 31440 13 31700 12 31960 12 32221 11 32481 11 32741 10 33001 10 33261 9 33521 9 33781 9 34041 9 34301 8 34561 8 34821 7 35082 5 35344 4 35604 5 35864 5 36124 6 36384 6 36645 4 36906 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,514 6 772 9 1030 11 1290 11 1549 12 1809 12 2069 12 2329 12 2590 11 2850 11 3111 10 3371 10 3632 9 3894 7 4155 6 4413 8 4669 12 4924 17 5183 18 5441 20 5700 21 5960 21 6220 18 6482 13 6743 9
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,12985 2 13244 7 13503 10 13763 11 14022 13 14282 15 14542 16 14803 16 15063 17 15324 17 15584 17 15845 16 16105 16 16366 15 16627 14 16888 13 17148 13 17409 12 17670 11 17931 10 18192 9 18458 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,67336 5 67591 10 67850 11 68109 12 68368 13 68628 13 68887 14 69147 14 69407 14 69666 15 69926 15 70187 14 70447 14 70707 14 70968 11 71228 10 71489 8 71749 7 72011 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,72276 5 72536 5 72795 6 73054 7 73314 7 73573 8 73833 8 74093 8 74353 8 74614 7 74875 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,5 20 525 20 1045 18 1565 15 2085 13 2606 12 3125 13 3644 17 4163 18 4682 20 5201 21 5721 20 6241 19 6761 19 7281 18 7801 17 8321 16 8847 9 9370 4
